-76.038797101449276,39.48463768115942,-0.25,0,101001
-76.038797101449276,39.484927536231879,-0.25,0,101001
-76.038797101449276,39.485217391304346,-0.25,0,101001
-76.038797101449276,39.485507246376812,-0.25,0,101001
-76.038797101449276,39.485797101449272,-0.25,0,101001
-76.038797101449276,39.486086956521739,-0.25,0,101001
-76.038797101449276,39.486376811594198,-0.25,0,101001
-76.038797101449276,39.486666666666665,-0.25,0,101001
-76.038797101449276,39.486956521739131,-0.25,0,101001
-76.038797101449276,39.487246376811591,-0.25,0,101001
-76.038797101449276,39.487536231884057,-0.25,0,101001
-76.038797101449276,39.487826086956517,-0.25,0,101001
-76.038797101449276,39.488115942028983,-0.25,0,101001
-76.038797101449276,39.48840579710145,-0.25,0,101001
-76.038797101449276,39.488695652173909,-0.25,0,101001
-76.038797101449276,39.488985507246376,-0.25,0,101001
-76.038797101449276,39.489275362318836,-0.25,0,101001
-76.038797101449276,39.489565217391302,-0.25,0,101001
-76.038797101449276,39.489855072463769,-0.25,0,101001
-76.038797101449276,39.490144927536228,-0.25,0,101001
-76.038797101449276,39.490434782608695,-0.25,0,101001
-76.038797101449276,39.490724637681161,-0.25,0,101001
-76.038797101449276,39.491014492753621,-0.25,0,101001
-76.038797101449276,39.491304347826087,-0.25,0,101001
-76.038797101449276,39.491594202898547,-0.25,0,101001
-76.038797101449276,39.491884057971014,-0.25,0,101001
-76.038797101449276,39.49217391304348,-0.25,0,101001
-76.038797101449276,39.49246376811594,-0.25,0,101001
-76.038797101449276,39.492753623188406,-0.25,0,101001
-76.038797101449276,39.493043478260866,-0.25,0,101001
-76.038797101449276,39.493333333333332,-0.25,0,101001
-76.038797101449276,39.493623188405799,-0.25,0,101001
-76.038797101449276,39.493913043478258,-0.25,0,101001
-76.038797101449276,39.494202898550725,-0.25,0,101001
-76.038797101449276,39.494492753623184,-0.25,0,101001
-76.038797101449276,39.494782608695651,-0.25,0,101001
-76.038797101449276,39.495072463768118,-0.25,0,101001
-76.038797101449276,39.495362318840577,-0.25,0,101001
-76.038797101449276,39.495652173913044,-0.25,0,101001
-76.038797101449276,39.495942028985503,-0.25,0,101001
-76.038797101449276,39.49623188405797,-0.25,0,101001
-76.038797101449276,39.496521739130436,-0.25,0,101001
-76.038797101449276,39.496811594202896,-0.25,0,101001
-76.038797101449276,39.497101449275362,-0.25,0,101001
-76.038797101449276,39.497391304347829,-0.25,0,101001
-76.038797101449276,39.497681159420289,-0.25,0,101001
-76.038797101449276,39.497971014492755,-0.25,0,101001
-76.038797101449276,39.498260869565215,-0.25,0,101001
-76.038797101449276,39.498550724637681,-0.25,0,101001
-76.038797101449276,39.498840579710148,-0.25,0,101001
-76.038797101449276,39.499130434782607,-0.25,0,101001
-76.038797101449276,39.499420289855074,-0.25,0,101001
-76.038797101449276,39.499710144927533,-0.25,0,101001
-76.038797101449276,39.5,-0.25,0,101001
-76.039202898550727,39.479999999999997,-0.25,0,101001
-76.039202898550727,39.480289855072463,-0.25,0,101001
-76.039202898550727,39.480579710144923,-0.25,0,101001
-76.039202898550727,39.48086956521739,-0.25,0,101001
-76.039202898550727,39.481159420289849,-0.25,0,101001
-76.039202898550727,39.481449275362316,-0.25,0,101001
-76.039202898550727,39.481739130434782,-0.25,0,101001
-76.039202898550727,39.482028985507242,-0.25,0,101001
-76.039202898550727,39.482318840579708,-0.25,0,101001
-76.039202898550727,39.482608695652168,-0.25,0,101001
-76.039202898550727,39.482898550724634,-0.25,0,101001
-76.039202898550727,39.483188405797101,-0.25,0,101001
-76.039202898550727,39.48347826086956,-0.25,0,101001
-76.039202898550727,39.483768115942027,-0.25,0,101001
-76.039202898550727,39.484057971014494,-0.25,0,101001
-76.039202898550727,39.484347826086953,-0.25,0,101001
-76.039202898550727,39.48463768115942,-0.25,0,101001
-76.039202898550727,39.484927536231879,-0.25,0,101001
-76.039202898550727,39.485217391304346,-0.25,0,101001
-76.039202898550727,39.485507246376812,-0.25,0,101001
-76.039202898550727,39.485797101449272,-0.25,0,101001
-76.039202898550727,39.486086956521739,-0.25,0,101001
-76.039202898550727,39.486376811594198,-0.25,0,101001
-76.039202898550727,39.486666666666665,-0.25,0,101001
-76.039202898550727,39.486956521739131,-0.25,0,101001
-76.039202898550727,39.487246376811591,-0.25,0,101001
-76.039202898550727,39.487536231884057,-0.25,0,101001
-76.039202898550727,39.487826086956517,-0.25,0,101001
-76.039202898550727,39.488115942028983,-0.25,0,101001
-76.039202898550727,39.48840579710145,-0.25,0,101001
-76.039202898550727,39.488695652173909,-0.25,0,101001
-76.039202898550727,39.488985507246376,-0.25,0,101001
-76.039202898550727,39.489275362318836,-0.25,0,101001
-76.039202898550727,39.489565217391302,-0.25,0,101001
-76.039202898550727,39.489855072463769,-0.25,0,101001
-76.039202898550727,39.490144927536228,-0.25,0,101001
-76.039202898550727,39.490434782608695,-0.25,0,101001
-76.039202898550727,39.490724637681161,-0.25,0,101001
-76.039202898550727,39.491014492753621,-0.25,0,101001
-76.039202898550727,39.491304347826087,-0.25,0,101001
-76.039202898550727,39.491594202898547,-0.25,0,101001
-76.039202898550727,39.491884057971014,-0.25,0,101001
-76.039202898550727,39.49217391304348,-0.25,0,101001
-76.039202898550727,39.49246376811594,-0.25,0,101001
-76.039202898550727,39.492753623188406,-0.25,0,101001
-76.039202898550727,39.493043478260866,-0.25,0,101001
-76.039202898550727,39.493333333333332,-0.25,0,101001
-76.039202898550727,39.493623188405799,-0.25,0,101001
-76.039202898550727,39.493913043478258,-0.25,0,101001
-76.039202898550727,39.494202898550725,-0.25,0,101001
-76.039202898550727,39.494492753623184,-0.25,0,101001
-76.039202898550727,39.494782608695651,-0.25,0,101001
-76.039202898550727,39.495072463768118,-0.25,0,101001
-76.039202898550727,39.495362318840577,-0.25,0,101001
-76.039202898550727,39.495652173913044,-0.25,0,101001
-76.039202898550727,39.495942028985503,-0.25,0,101001
-76.039202898550727,39.49623188405797,-0.25,0,101001
-76.039202898550727,39.496521739130436,-0.25,0,101001
-76.039202898550727,39.496811594202896,-0.25,0,101001
-76.039202898550727,39.497101449275362,-0.25,0,101001
-76.039202898550727,39.497391304347829,-0.25,0,101001
-76.039202898550727,39.497681159420289,-0.25,0,101001
-76.039202898550727,39.497971014492755,-0.25,0,101001
-76.039202898550727,39.498260869565215,-0.25,0,101001
-76.039202898550727,39.498550724637681,-0.25,0,101001
-76.039202898550727,39.498840579710148,-0.25,0,101001
-76.039202898550727,39.499130434782607,-0.25,0,101001
-76.039202898550727,39.499420289855074,-0.25,0,101001
-76.039202898550727,39.499710144927533,-0.25,0,101001
-76.039202898550727,39.5,-0.25,0,101001
-76.039608695652177,39.479999999999997,-0.25,0,101001
-76.039608695652177,39.480289855072463,-0.25,0,101001
-76.039608695652177,39.480579710144923,-0.25,0,101001
-76.039608695652177,39.48086956521739,-0.25,0,101001
-76.039608695652177,39.481159420289849,-0.25,0,101001
-76.039608695652177,39.481449275362316,-0.25,0,101001
-76.039608695652177,39.481739130434782,-0.25,0,101001
-76.039608695652177,39.482028985507242,-0.25,0,101001
-76.039608695652177,39.482318840579708,-0.25,0,101001
-76.039608695652177,39.482608695652168,-0.25,0,101001
-76.039608695652177,39.482898550724634,-0.25,0,101001
-76.039608695652177,39.483188405797101,-0.25,0,101001
-76.039608695652177,39.48347826086956,-0.25,0,101001
-76.039608695652177,39.483768115942027,-0.25,0,101001
-76.039608695652177,39.484057971014494,-0.25,0,101001
-76.039608695652177,39.484347826086953,-0.25,0,101001
-76.039608695652177,39.48463768115942,-0.25,0,101001
-76.039608695652177,39.484927536231879,-0.25,0,101001
-76.039608695652177,39.485217391304346,-0.25,0,101001
-76.039608695652177,39.485507246376812,-0.25,0,101001
-76.039608695652177,39.485797101449272,-0.25,0,101001
-76.039608695652177,39.486086956521739,-0.25,0,101001
-76.039608695652177,39.486376811594198,-0.25,0,101001
-76.039608695652177,39.486666666666665,-0.25,0,101001
-76.039608695652177,39.486956521739131,-0.25,0,101001
-76.039608695652177,39.487246376811591,-0.25,0,101001
-76.039608695652177,39.487536231884057,-0.25,0,101001
-76.039608695652177,39.487826086956517,-0.25,0,101001
-76.039608695652177,39.488115942028983,-0.25,0,101001
-76.039608695652177,39.48840579710145,-0.25,0,101001
-76.039608695652177,39.488695652173909,-0.25,0,101001
-76.039608695652177,39.488985507246376,-0.25,0,101001
-76.039608695652177,39.489275362318836,-0.25,0,101001
-76.039608695652177,39.489565217391302,-0.25,0,101001
-76.039608695652177,39.489855072463769,-0.25,0,101001
-76.039608695652177,39.490144927536228,-0.25,0,101001
-76.039608695652177,39.490434782608695,-0.25,0,101001
-76.039608695652177,39.490724637681161,-0.25,0,101001
-76.039608695652177,39.491014492753621,-0.25,0,101001
-76.039608695652177,39.491304347826087,-0.25,0,101001
-76.039608695652177,39.491594202898547,-0.25,0,101001
-76.039608695652177,39.491884057971014,-0.25,0,101001
-76.039608695652177,39.49217391304348,-0.25,0,101001
-76.039608695652177,39.49246376811594,-0.25,0,101001
-76.039608695652177,39.492753623188406,-0.25,0,101001
-76.039608695652177,39.493043478260866,-0.25,0,101001
-76.039608695652177,39.493333333333332,-0.25,0,101001
-76.039608695652177,39.493623188405799,-0.25,0,101001
-76.039608695652177,39.493913043478258,-0.25,0,101001
-76.039608695652177,39.494202898550725,-0.25,0,101001
-76.039608695652177,39.494492753623184,-0.25,0,101001
-76.039608695652177,39.494782608695651,-0.25,0,101001
-76.039608695652177,39.495072463768118,-0.25,0,101001
-76.039608695652177,39.495362318840577,-0.25,0,101001
-76.039608695652177,39.495652173913044,-0.25,0,101001
-76.039608695652177,39.495942028985503,-0.25,0,101001
-76.039608695652177,39.49623188405797,-0.25,0,101001
-76.039608695652177,39.496521739130436,-0.25,0,101001
-76.039608695652177,39.496811594202896,-0.25,0,101001
-76.039608695652177,39.497101449275362,-0.25,0,101001
-76.039608695652177,39.497391304347829,-0.25,0,101001
-76.039608695652177,39.497681159420289,-0.25,0,101001
-76.039608695652177,39.497971014492755,-0.25,0,101001
-76.039608695652177,39.498260869565215,-0.25,0,101001
-76.039608695652177,39.498550724637681,-0.25,0,101001
-76.039608695652177,39.498840579710148,-0.25,0,101001
-76.039608695652177,39.499130434782607,-0.25,0,101001
-76.039608695652177,39.499420289855074,-0.25,0,101001
-76.039608695652177,39.499710144927533,-0.25,0,101001
-76.039608695652177,39.5,-0.25,0,101001
-76.040014492753627,39.479999999999997,-0.25,0,101001
-76.040014492753627,39.480289855072463,-0.25,0,101001
-76.040014492753627,39.480579710144923,-0.25,0,101001
-76.040014492753627,39.48086956521739,-0.25,0,101001
-76.040014492753627,39.481159420289849,-0.25,0,101001
-76.040014492753627,39.481449275362316,-0.25,0,101001
-76.040014492753627,39.481739130434782,-0.25,0,101001
-76.040014492753627,39.482028985507242,-0.25,0,101001
-76.040014492753627,39.482318840579708,-0.25,0,101001
-76.040014492753627,39.482608695652168,-0.25,0,101001
-76.040014492753627,39.482898550724634,-0.25,0,101001
-76.040014492753627,39.483188405797101,-0.25,0,101001
-76.040014492753627,39.48347826086956,-0.25,0,101001
-76.040014492753627,39.483768115942027,-0.25,0,101001
-76.040014492753627,39.484057971014494,-0.25,0,101001
-76.040014492753627,39.484347826086953,-0.25,0,101001
-76.040014492753627,39.48463768115942,-0.25,0,101001
-76.040014492753627,39.484927536231879,-0.25,0,101001
-76.040014492753627,39.485217391304346,-0.25,0,101001
-76.040014492753627,39.485507246376812,-0.25,0,101001
-76.040014492753627,39.485797101449272,-0.25,0,101001
-76.040014492753627,39.486086956521739,-0.25,0,101001
-76.040014492753627,39.486376811594198,-0.25,0,101001
-76.040014492753627,39.486666666666665,-0.25,0,101001
-76.040014492753627,39.486956521739131,-0.25,0,101001
-76.040014492753627,39.487246376811591,-0.25,0,101001
-76.040014492753627,39.487536231884057,-0.25,0,101001
-76.040014492753627,39.487826086956517,-0.25,0,101001
-76.040014492753627,39.488115942028983,-0.25,0,101001
-76.040014492753627,39.48840579710145,-0.25,0,101001
-76.040014492753627,39.488695652173909,-0.25,0,101001
-76.040014492753627,39.488985507246376,-0.25,0,101001
-76.040014492753627,39.489275362318836,-0.25,0,101001
-76.040014492753627,39.489565217391302,-0.25,0,101001
-76.040014492753627,39.489855072463769,-0.25,0,101001
-76.040014492753627,39.490144927536228,-0.25,0,101001
-76.040014492753627,39.490434782608695,-0.25,0,101001
-76.040014492753627,39.490724637681161,-0.25,0,101001
-76.040014492753627,39.491014492753621,-0.25,0,101001
-76.040014492753627,39.491304347826087,-0.25,0,101001
-76.040014492753627,39.491594202898547,-0.25,0,101001
-76.040014492753627,39.491884057971014,-0.25,0,101001
-76.040014492753627,39.49217391304348,-0.25,0,101001
-76.040014492753627,39.49246376811594,-0.25,0,101001
-76.040014492753627,39.492753623188406,-0.25,0,101001
-76.040014492753627,39.493043478260866,-0.25,0,101001
-76.040014492753627,39.493333333333332,-0.25,0,101001
-76.040014492753627,39.493623188405799,-0.25,0,101001
-76.040014492753627,39.493913043478258,-0.25,0,101001
-76.040014492753627,39.494202898550725,-0.25,0,101001
-76.040014492753627,39.494492753623184,-0.25,0,101001
-76.040014492753627,39.494782608695651,-0.25,0,101001
-76.040014492753627,39.495072463768118,-0.25,0,101001
-76.040014492753627,39.495362318840577,-0.25,0,101001
-76.040014492753627,39.495652173913044,-0.25,0,101001
-76.040014492753627,39.495942028985503,-0.25,0,101001
-76.040014492753627,39.49623188405797,-0.25,0,101001
-76.040014492753627,39.496521739130436,-0.25,0,101001
-76.040014492753627,39.496811594202896,-0.25,0,101001
-76.040014492753627,39.497101449275362,-0.25,0,101001
-76.040014492753627,39.497391304347829,-0.25,0,101001
-76.040014492753627,39.497681159420289,-0.25,0,101001
-76.040014492753627,39.497971014492755,-0.25,0,101001
-76.040014492753627,39.498260869565215,-0.25,0,101001
-76.040014492753627,39.498550724637681,-0.25,0,101001
-76.040014492753627,39.498840579710148,-0.25,0,101001
-76.040014492753627,39.499130434782607,-0.25,0,101001
-76.040014492753627,39.499420289855074,-0.25,0,101001
-76.040014492753627,39.499710144927533,-0.25,0,101001
-76.040014492753627,39.5,-0.25,0,101001
-76.040420289855078,39.479999999999997,-0.25,0,101001
-76.040420289855078,39.480289855072463,-0.25,0,101001
-76.040420289855078,39.480579710144923,-0.25,0,101001
-76.040420289855078,39.48086956521739,-0.25,0,101001
-76.040420289855078,39.481159420289849,-0.25,0,101001
-76.040420289855078,39.481449275362316,-0.25,0,101001
-76.040420289855078,39.481739130434782,-0.25,0,101001
-76.040420289855078,39.482028985507242,-0.25,0,101001
-76.040420289855078,39.482318840579708,-0.25,0,101001
-76.040420289855078,39.482608695652168,-0.25,0,101001
-76.040420289855078,39.482898550724634,-0.25,0,101001
-76.040420289855078,39.483188405797101,-0.25,0,101001
-76.040420289855078,39.48347826086956,-0.25,0,101001
-76.040420289855078,39.483768115942027,-0.25,0,101001
-76.040420289855078,39.484057971014494,-0.25,0,101001
-76.040420289855078,39.484347826086953,-0.25,0,101001
-76.040420289855078,39.48463768115942,-0.25,0,101001
-76.040420289855078,39.484927536231879,-0.25,0,101001
-76.040420289855078,39.485217391304346,-0.25,0,101001
-76.040420289855078,39.485507246376812,-0.25,0,101001
-76.040420289855078,39.485797101449272,-0.25,0,101001
-76.040420289855078,39.486086956521739,-0.25,0,101001
-76.040420289855078,39.486376811594198,-0.25,0,101001
-76.040420289855078,39.486666666666665,-0.25,0,101001
-76.040420289855078,39.486956521739131,-0.25,0,101001
-76.040420289855078,39.487246376811591,-0.25,0,101001
-76.040420289855078,39.487536231884057,-0.25,0,101001
-76.040420289855078,39.487826086956517,-0.25,0,101001
-76.040420289855078,39.488115942028983,-0.25,0,101001
-76.040420289855078,39.48840579710145,-0.25,0,101001
-76.040420289855078,39.488695652173909,-0.25,0,101001
-76.040420289855078,39.488985507246376,-0.25,0,101001
-76.040420289855078,39.489275362318836,-0.25,0,101001
-76.040420289855078,39.489565217391302,-0.25,0,101001
-76.040420289855078,39.489855072463769,-0.25,0,101001
-76.040420289855078,39.490144927536228,-0.25,0,101001
-76.040420289855078,39.490434782608695,-0.25,0,101001
-76.040420289855078,39.490724637681161,-0.25,0,101001
-76.040420289855078,39.491014492753621,-0.25,0,101001
-76.040420289855078,39.491304347826087,-0.25,0,101001
-76.040420289855078,39.491594202898547,-0.25,0,101001
-76.040420289855078,39.491884057971014,-0.25,0,101001
-76.040420289855078,39.49217391304348,-0.25,0,101001
-76.040420289855078,39.49246376811594,-0.25,0,101001
-76.040420289855078,39.492753623188406,-0.25,0,101001
-76.040420289855078,39.493043478260866,-0.25,0,101001
-76.040420289855078,39.493333333333332,-0.25,0,101001
-76.040420289855078,39.493623188405799,-0.25,0,101001
-76.040420289855078,39.493913043478258,-0.25,0,101001
-76.040420289855078,39.494202898550725,-0.25,0,101001
-76.040420289855078,39.494492753623184,-0.25,0,101001
-76.040420289855078,39.494782608695651,-0.25,0,101001
-76.040420289855078,39.495072463768118,-0.25,0,101001
-76.040420289855078,39.495362318840577,-0.25,0,101001
-76.040420289855078,39.495652173913044,-0.25,0,101001
-76.040420289855078,39.495942028985503,-0.25,0,101001
-76.040420289855078,39.49623188405797,-0.25,0,101001
-76.040420289855078,39.496521739130436,-0.25,0,101001
-76.040420289855078,39.496811594202896,-0.25,0,101001
-76.040420289855078,39.497101449275362,-0.25,0,101001
-76.040420289855078,39.497391304347829,-0.25,0,101001
-76.040420289855078,39.497681159420289,-0.25,0,101001
-76.040420289855078,39.497971014492755,-0.25,0,101001
-76.040420289855078,39.498260869565215,-0.25,0,101001
-76.040420289855078,39.498550724637681,-0.25,0,101001
-76.040420289855078,39.498840579710148,-0.25,0,101001
-76.040420289855078,39.499130434782607,-0.25,0,101001
-76.040420289855078,39.499420289855074,-0.25,0,101001
-76.040420289855078,39.499710144927533,-0.25,0,101001
-76.040420289855078,39.5,-0.25,0,101001
-76.040826086956528,39.479999999999997,-0.25,0,101001
-76.040826086956528,39.480289855072463,-0.25,0,101001
-76.040826086956528,39.480579710144923,-0.25,0,101001
-76.040826086956528,39.48086956521739,-0.25,0,101001
-76.040826086956528,39.481159420289849,-0.25,0,101001
-76.040826086956528,39.481449275362316,-0.25,0,101001
-76.040826086956528,39.481739130434782,-0.25,0,101001
-76.040826086956528,39.482028985507242,-0.25,0,101001
-76.040826086956528,39.482318840579708,-0.25,0,101001
-76.040826086956528,39.482608695652168,-0.25,0,101001
-76.040826086956528,39.482898550724634,-0.25,0,101001
-76.040826086956528,39.483188405797101,-0.25,0,101001
-76.040826086956528,39.48347826086956,-0.25,0,101001
-76.040826086956528,39.483768115942027,-0.25,0,101001
-76.040826086956528,39.484057971014494,-0.25,0,101001
-76.040826086956528,39.484347826086953,-0.25,0,101001
-76.040826086956528,39.48463768115942,-0.25,0,101001
-76.040826086956528,39.484927536231879,-0.25,0,101001
-76.040826086956528,39.485217391304346,-0.25,0,101001
-76.040826086956528,39.485507246376812,-0.25,0,101001
-76.040826086956528,39.485797101449272,-0.25,0,101001
-76.040826086956528,39.486086956521739,-0.25,0,101001
-76.040826086956528,39.486376811594198,-0.25,0,101001
-76.040826086956528,39.486666666666665,-0.25,0,101001
-76.040826086956528,39.486956521739131,-0.25,0,101001
-76.040826086956528,39.487246376811591,-0.25,0,101001
-76.040826086956528,39.487536231884057,-0.25,0,101001
-76.040826086956528,39.487826086956517,-0.25,0,101001
-76.040826086956528,39.488115942028983,-0.25,0,101001
-76.040826086956528,39.48840579710145,-0.25,0,101001
-76.040826086956528,39.488695652173909,-0.25,0,101001
-76.040826086956528,39.488985507246376,-0.25,0,101001
-76.040826086956528,39.489275362318836,-0.25,0,101001
-76.040826086956528,39.489565217391302,-0.25,0,101001
-76.040826086956528,39.489855072463769,-0.25,0,101001
-76.040826086956528,39.490144927536228,-0.25,0,101001
-76.040826086956528,39.490434782608695,-0.25,0,101001
-76.040826086956528,39.490724637681161,-0.25,0,101001
-76.040826086956528,39.491014492753621,-0.25,0,101001
-76.040826086956528,39.491304347826087,-0.25,0,101001
-76.040826086956528,39.491594202898547,-0.25,0,101001
-76.040826086956528,39.491884057971014,-0.25,0,101001
-76.040826086956528,39.49217391304348,-0.25,0,101001
-76.040826086956528,39.49246376811594,-0.25,0,101001
-76.040826086956528,39.492753623188406,-0.25,0,101001
-76.040826086956528,39.493043478260866,-0.25,0,101001
-76.040826086956528,39.493333333333332,-0.25,0,101001
-76.040826086956528,39.493623188405799,-0.25,0,101001
-76.040826086956528,39.493913043478258,-0.25,0,101001
-76.040826086956528,39.494202898550725,-0.25,0,101001
-76.040826086956528,39.494492753623184,-0.25,0,101001
-76.040826086956528,39.494782608695651,-0.25,0,101001
-76.040826086956528,39.495072463768118,-0.25,0,101001
-76.040826086956528,39.495362318840577,-0.25,0,101001
-76.040826086956528,39.495652173913044,-0.25,0,101001
-76.040826086956528,39.495942028985503,-0.25,0,101001
-76.040826086956528,39.49623188405797,-0.25,0,101001
-76.040826086956528,39.496521739130436,-0.25,0,101001
-76.040826086956528,39.496811594202896,-0.25,0,101001
-76.040826086956528,39.497101449275362,-0.25,0,101001
-76.040826086956528,39.497391304347829,-0.25,0,101001
-76.040826086956528,39.497681159420289,-0.25,0,101001
-76.040826086956528,39.497971014492755,-0.25,0,101001
-76.040826086956528,39.498260869565215,-0.25,0,101001
-76.040826086956528,39.498550724637681,-0.25,0,101001
-76.040826086956528,39.498840579710148,-0.25,0,101001
-76.040826086956528,39.499130434782607,-0.25,0,101001
-76.040826086956528,39.499420289855074,-0.25,0,101001
-76.040826086956528,39.499710144927533,-0.25,0,101001
-76.040826086956528,39.5,-0.25,0,101001
-76.041231884057979,39.479999999999997,-0.25,0,101001
-76.041231884057979,39.480289855072463,-0.25,0,101001
-76.041231884057979,39.480579710144923,-0.25,0,101001
-76.041231884057979,39.48086956521739,-0.25,0,101001
-76.041231884057979,39.481159420289849,-0.25,0,101001
-76.041231884057979,39.481449275362316,-0.25,0,101001
-76.041231884057979,39.481739130434782,-0.25,0,101001
-76.041231884057979,39.482028985507242,-0.25,0,101001
-76.041231884057979,39.482318840579708,-0.25,0,101001
-76.041231884057979,39.482608695652168,-0.25,0,101001
-76.041231884057979,39.482898550724634,-0.25,0,101001
-76.041231884057979,39.483188405797101,-0.25,0,101001
-76.041231884057979,39.48347826086956,-0.25,0,101001
-76.041231884057979,39.483768115942027,-0.25,0,101001
-76.041231884057979,39.484057971014494,-0.25,0,101001
-76.041231884057979,39.484347826086953,-0.25,0,101001
-76.041231884057979,39.48463768115942,-0.25,0,101001
-76.041231884057979,39.484927536231879,-0.25,0,101001
-76.041231884057979,39.485217391304346,-0.25,0,101001
-76.041231884057979,39.485507246376812,-0.25,0,101001
-76.041231884057979,39.485797101449272,-0.25,0,101001
-76.041231884057979,39.486086956521739,-0.25,0,101001
-76.041231884057979,39.486376811594198,-0.25,0,101001
-76.041231884057979,39.486666666666665,-0.25,0,101001
-76.041231884057979,39.486956521739131,-0.25,0,101001
-76.041231884057979,39.487246376811591,-0.25,0,101001
-76.041231884057979,39.487536231884057,-0.25,0,101001
-76.041231884057979,39.487826086956517,-0.25,0,101001
-76.041231884057979,39.488115942028983,-0.25,0,101001
-76.041231884057979,39.48840579710145,-0.25,0,101001
-76.041231884057979,39.488695652173909,-0.25,0,101001
-76.041231884057979,39.488985507246376,-0.25,0,101001
-76.041231884057979,39.489275362318836,-0.25,0,101001
-76.041231884057979,39.489565217391302,-0.25,0,101001
-76.041231884057979,39.489855072463769,-0.25,0,101001
-76.041231884057979,39.490144927536228,-0.25,0,101001
-76.041231884057979,39.490434782608695,-0.25,0,101001
-76.041231884057979,39.490724637681161,-0.25,0,101001
-76.041231884057979,39.491014492753621,-0.25,0,101001
-76.041231884057979,39.491304347826087,-0.25,0,101001
-76.041231884057979,39.491594202898547,-0.25,0,101001
-76.041231884057979,39.491884057971014,-0.25,0,101001
-76.041231884057979,39.49217391304348,-0.25,0,101001
-76.041231884057979,39.49246376811594,-0.25,0,101001
-76.041231884057979,39.492753623188406,-0.25,0,101001
-76.041231884057979,39.493043478260866,-0.25,0,101001
-76.041231884057979,39.493333333333332,-0.25,0,101001
-76.041231884057979,39.493623188405799,-0.25,0,101001
-76.041231884057979,39.493913043478258,-0.25,0,101001
-76.041231884057979,39.494202898550725,-0.25,0,101001
-76.041231884057979,39.494492753623184,-0.25,0,101001
-76.041231884057979,39.494782608695651,-0.25,0,101001
-76.041231884057979,39.495072463768118,-0.25,0,101001
-76.041231884057979,39.495362318840577,-0.25,0,101001
-76.041231884057979,39.495652173913044,-0.25,0,101001
-76.041231884057979,39.495942028985503,-0.25,0,101001
-76.041231884057979,39.49623188405797,-0.25,0,101001
-76.041231884057979,39.496521739130436,-0.25,0,101001
-76.041231884057979,39.496811594202896,-0.25,0,101001
-76.041231884057979,39.497101449275362,-0.25,0,101001
-76.041231884057979,39.497391304347829,-0.25,0,101001
-76.041231884057979,39.497681159420289,-0.25,0,101001
-76.041231884057979,39.497971014492755,-0.25,0,101001
-76.041231884057979,39.498260869565215,-0.25,0,101001
-76.041231884057979,39.498550724637681,-0.25,0,101001
-76.041231884057979,39.498840579710148,-0.25,0,101001
-76.041231884057979,39.499130434782607,-0.25,0,101001
-76.041231884057979,39.499420289855074,-0.25,0,101001
-76.041231884057979,39.499710144927533,-0.25,0,101001
-76.041231884057979,39.5,-0.25,0,101001
-76.041637681159415,39.479999999999997,-0.25,0,101001
-76.041637681159415,39.480289855072463,-0.25,0,101001
-76.041637681159415,39.480579710144923,-0.25,0,101001
-76.041637681159415,39.48086956521739,-0.25,0,101001
-76.041637681159415,39.481159420289849,-0.25,0,101001
-76.041637681159415,39.481449275362316,-0.25,0,101001
-76.041637681159415,39.481739130434782,-0.25,0,101001
-76.041637681159415,39.482028985507242,-0.25,0,101001
-76.041637681159415,39.482318840579708,-0.25,0,101001
-76.041637681159415,39.482608695652168,-0.25,0,101001
-76.041637681159415,39.482898550724634,-0.25,0,101001
-76.041637681159415,39.483188405797101,-0.25,0,101001
-76.041637681159415,39.48347826086956,-0.25,0,101001
-76.041637681159415,39.483768115942027,-0.25,0,101001
-76.041637681159415,39.484057971014494,-0.25,0,101001
-76.041637681159415,39.484347826086953,-0.25,0,101001
-76.041637681159415,39.48463768115942,-0.25,0,101001
-76.041637681159415,39.484927536231879,-0.25,0,101001
-76.041637681159415,39.485217391304346,-0.25,0,101001
-76.041637681159415,39.485507246376812,-0.25,0,101001
-76.041637681159415,39.485797101449272,-0.25,0,101001
-76.041637681159415,39.486086956521739,-0.25,0,101001
-76.041637681159415,39.486376811594198,-0.25,0,101001
-76.041637681159415,39.486666666666665,-0.25,0,101001
-76.041637681159415,39.486956521739131,-0.25,0,101001
-76.041637681159415,39.487246376811591,-0.25,0,101001
-76.041637681159415,39.487536231884057,-0.25,0,101001
-76.041637681159415,39.487826086956517,-0.25,0,101001
-76.041637681159415,39.488115942028983,-0.25,0,101001
-76.041637681159415,39.48840579710145,-0.25,0,101001
-76.041637681159415,39.488695652173909,-0.25,0,101001
-76.041637681159415,39.488985507246376,-0.25,0,101001
-76.041637681159415,39.489275362318836,-0.25,0,101001
-76.041637681159415,39.489565217391302,-0.25,0,101001
-76.041637681159415,39.489855072463769,-0.25,0,101001
-76.041637681159415,39.490144927536228,-0.25,0,101001
-76.041637681159415,39.490434782608695,-0.25,0,101001
-76.041637681159415,39.490724637681161,-0.25,0,101001
-76.041637681159415,39.491014492753621,-0.25,0,101001
-76.041637681159415,39.491304347826087,-0.25,0,101001
-76.041637681159415,39.491594202898547,-0.25,0,101001
-76.041637681159415,39.491884057971014,-0.25,0,101001
-76.041637681159415,39.49217391304348,-0.25,0,101001
-76.041637681159415,39.49246376811594,-0.25,0,101001
-76.041637681159415,39.492753623188406,-0.25,0,101001
